comparison_model,participant,seed,condition,grouping,group,tier3_accuracy_delta_vs_m2,tier3_macro_f1_delta_vs_m2,node_accuracy_delta_vs_m2
A1-Legacy-Once,D,1,all,stage,2,0.07941176470588229,0.07055353820426935,0.08235294117647052
A1-Legacy-Once,D,1,all,stage,3,0.05357142857142849,0.0738517038517037,0.05357142857142849
A1-Legacy-Once,D,1,all,tail_reason,active_incomplete_atomic_prefix,0.08024691358024683,0.058042742174422735,0.08333333333333326
A1-Legacy-Once,D,1,all,tail_reason,atomic_sequence_complete,0.0,0.0,0.0
A1-Legacy-Once,D,1,all,tail_reason,empty_history,0.0,0.039999999999999925,0.0
A1-Legacy-Once,D,1,all,tail_reason,latest_node_not_atomic,0.02898550724637683,0.05822109988776647,0.02898550724637683
A1-Legacy-Once,D,1,all,tail_reason,observed_atomic_nodes_not_prefix,0.0,0.0,0.0
A1-Legacy-Once,D,1,all,tail_reason,repeated_node_fallback,0.0625,0.0888888888888888,0.0625
A1-Legacy-Once,D,1,fault,active_tail,False,0.03448275862068961,0.060606060606060774,0.03448275862068961
A1-Legacy-Once,D,1,fault,active_tail,True,0.09090909090909094,0.1190476190476194,0.09090909090909094
A1-Legacy-Once,D,1,fault,exact_full_prefix,False,0.10000000000000009,0.09603174603174613,0.10000000000000009
A1-Legacy-Once,D,1,fault,exact_full_prefix,True,0.03125,0.05882352941176472,0.03125
A1-Legacy-Once,D,1,fault,history_length,0,0.0,0.0,0.0
A1-Legacy-Once,D,1,fault,history_length,1-2,0.0,0.0,0.0
A1-Legacy-Once,D,1,fault,history_length,11-20,0.16666666666666663,0.16296296296296298,0.16666666666666663
A1-Legacy-Once,D,1,fault,history_length,21+,0.09090909090909083,0.16666666666666674,0.09090909090909083
A1-Legacy-Once,D,1,fault,history_length,3-5,0.0,0.0,0.0
A1-Legacy-Once,D,1,fault,history_length,6-10,0.06666666666666665,0.07777777777777772,0.06666666666666665
A1-Legacy-Once,D,1,fault,local_prefix_3,insufficient,0.0,0.0,0.0
A1-Legacy-Once,D,1,fault,local_prefix_3,seen,0.09090909090909083,0.09672484378366741,0.09090909090909083
A1-Legacy-Once,D,1,fault,local_prefix_3,unseen,0.0,0.0,0.0
A1-Legacy-Once,D,1,fault,local_suffix_1,insufficient,0.0,0.0,0.0
A1-Legacy-Once,D,1,fault,local_suffix_1,seen,0.06896551724137934,0.06577289377289375,0.06896551724137934
A1-Legacy-Once,D,1,fault,local_suffix_2,insufficient,0.0,0.0,0.0
A1-Legacy-Once,D,1,fault,local_suffix_2,seen,0.07692307692307698,0.07474192474192465,0.07692307692307698
A1-Legacy-Once,D,1,fault,local_suffix_2,unseen,0.0,0.0,0.0
A1-Legacy-Once,D,1,fault,stage,1,0.0,0.0,0.0
A1-Legacy-Once,D,1,fault,stage,2,0.08695652173913049,0.16443223443223443,0.08695652173913049
A1-Legacy-Once,D,1,fault,stage,3,0.0,0.0,0.0
A1-Legacy-Once,D,1,fault,tail_reason,active_incomplete_atomic_prefix,0.09090909090909094,0.1190476190476194,0.09090909090909094
A1-Legacy-Once,D,1,fault,tail_reason,atomic_sequence_complete,0.0,0.0,0.0
A1-Legacy-Once,D,1,fault,tail_reason,empty_history,0.0,0.0,0.0
A1-Legacy-Once,D,1,fault,tail_reason,latest_node_not_atomic,0.0,0.0,0.0
A1-Legacy-Once,D,1,fault,tail_reason,observed_atomic_nodes_not_prefix,0.0,0.0,0.0
A1-Legacy-Once,D,1,fault,tail_reason,repeated_node_fallback,0.11111111111111105,0.16666666666666663,0.11111111111111105
A1-Legacy-Once,D,1,normal,active_tail,False,0.01834862385321101,0.03108585858585866,0.01834862385321101
A1-Legacy-Once,D,1,normal,active_tail,True,0.07903780068728516,0.05112726998748329,0.08247422680412375
A1-Legacy-Once,D,1,normal,exact_full_prefix,False,0.0328947368421052,0.0190425113575019,0.039473684210526216
A1-Legacy-Once,D,1,normal,exact_full_prefix,True,0.08064516129032262,0.07137000063528676,0.08064516129032262
A1-Legacy-Once,D,1,normal,history_length,0,0.0,0.040000000000000036,0.0
A1-Legacy-Once,D,1,normal,history_length,1-2,0.0,0.0,0.0
A1-Legacy-Once,D,1,normal,history_length,11-20,0.03007518796992481,0.02147143705967225,0.03759398496240607
A1-Legacy-Once,D,1,normal,history_length,21+,0.02777777777777779,0.0851587301587301,0.02777777777777779
A1-Legacy-Once,D,1,normal,history_length,3-5,-0.015873015873015817,0.013897866839043482,-0.015873015873015817
A1-Legacy-Once,D,1,normal,history_length,6-10,0.20000000000000007,0.08585519887907156,0.20000000000000007
A1-Legacy-Once,D,1,normal,local_prefix_3,insufficient,0.0,0.011111111111111183,0.0
A1-Legacy-Once,D,1,normal,local_prefix_3,seen,0.07432432432432434,-0.02292585352510279,0.07770270270270263
A1-Legacy-Once,D,1,normal,local_prefix_3,unseen,0.07317073170731714,0.08472222222222214,0.07317073170731714
A1-Legacy-Once,D,1,normal,local_suffix_1,insufficient,0.0,0.040000000000000036,0.0
A1-Legacy-Once,D,1,normal,local_suffix_1,seen,0.06596306068601587,0.03116765843161884,0.06860158311345643
A1-Legacy-Once,D,1,normal,local_suffix_2,insufficient,0.0,0.017857142857142794,0.0
A1-Legacy-Once,D,1,normal,local_suffix_2,seen,0.06804733727810652,-0.007114089827623737,0.07100591715976334
A1-Legacy-Once,D,1,normal,local_suffix_2,unseen,0.09999999999999998,0.15277777777777768,0.09999999999999998
A1-Legacy-Once,D,1,normal,stage,1,-0.018181818181818077,-0.0020202020202021442,-0.018181818181818077
A1-Legacy-Once,D,1,normal,stage,2,0.07823129251700678,0.061306720824997996,0.08163265306122447
A1-Legacy-Once,D,1,normal,stage,3,0.05882352941176472,0.08128760128760137,0.05882352941176472
A1-Legacy-Once,D,1,normal,tail_reason,active_incomplete_atomic_prefix,0.07903780068728516,0.05112726998748329,0.08247422680412375
A1-Legacy-Once,D,1,normal,tail_reason,atomic_sequence_complete,0.0,0.0,0.0
A1-Legacy-Once,D,1,normal,tail_reason,empty_history,0.0,0.040000000000000036,0.0
A1-Legacy-Once,D,1,normal,tail_reason,latest_node_not_atomic,0.033333333333333326,0.06073031906365245,0.033333333333333326
A1-Legacy-Once,D,1,normal,tail_reason,repeated_node_fallback,0.0,0.0,0.0
A1-Legacy-Once,D,2,all,active_tail,False,0.0,0.03203463203463197,0.0
A1-Legacy-Once,D,2,all,active_tail,True,-0.024691358024691357,-0.020537246867410874,-0.015432098765432056
A1-Legacy-Once,D,2,all,exact_full_prefix,False,-0.038461538461538436,-0.02703560601224686,-0.0219780219780219
A1-Legacy-Once,D,2,all,exact_full_prefix,True,-0.0035714285714285587,-0.018200537330125277,-0.0035714285714285587
A1-Legacy-Once,D,2,all,history_length,0,0.0,0.0,0.0
A1-Legacy-Once,D,2,all,history_length,1-2,0.0,0.0,0.0
A1-Legacy-Once,D,2,all,history_length,11-20,-0.08275862068965512,-0.05621842244462183,-0.06896551724137934
A1-Legacy-Once,D,2,all,history_length,21+,0.0,0.003061224489795955,0.02127659574468077
A1-Legacy-Once,D,2,all,history_length,3-5,0.013333333333333308,0.004512399365340647,0.013333333333333308
A1-Legacy-Once,D,2,all,history_length,6-10,0.025000000000000022,0.0008520026999381258,0.025000000000000022
A1-Legacy-Once,D,2,all,local_prefix_3,insufficient,0.0,0.0,0.0
A1-Legacy-Once,D,2,all,local_prefix_3,seen,-0.01764705882352935,0.011732341214313768,-0.008823529411764675
A1-Legacy-Once,D,2,all,local_prefix_3,unseen,-0.04255319148936165,-0.05666666666666653,-0.04255319148936165
A1-Legacy-Once,D,2,all,local_suffix_1,insufficient,0.0,0.0,0.0
A1-Legacy-Once,D,2,all,local_suffix_1,seen,-0.01830663615560646,-0.015186352944378867,-0.011441647597254079
A1-Legacy-Once,D,2,all,local_suffix_2,insufficient,0.0,0.0,0.0
A1-Legacy-Once,D,2,all,local_suffix_2,seen,-0.02051282051282044,-0.017251671138729274,-0.012820512820512775
A1-Legacy-Once,D,2,all,local_suffix_2,unseen,0.0,0.0,0.0
A1-Legacy-Once,D,2,all,stage,1,0.0,0.0,0.0
A1-Legacy-Once,D,2,all,stage,2,-0.026470588235294135,-0.04138248494399299,-0.01764705882352935
A1-Legacy-Once,D,2,all,stage,3,0.017857142857142905,0.02959595959595962,0.017857142857142905
A1-Legacy-Once,D,2,all,tail_reason,active_incomplete_atomic_prefix,-0.024691358024691357,-0.020537246867410874,-0.015432098765432056
A1-Legacy-Once,D,2,all,tail_reason,atomic_sequence_complete,-0.04166666666666663,-0.09090909090909094,-0.04166666666666663
A1-Legacy-Once,D,2,all,tail_reason,empty_history,0.0,0.0,0.0
A1-Legacy-Once,D,2,all,tail_reason,latest_node_not_atomic,0.0,0.0,0.0
A1-Legacy-Once,D,2,all,tail_reason,observed_atomic_nodes_not_prefix,0.0,0.0,0.0
A1-Legacy-Once,D,2,all,tail_reason,repeated_node_fallback,0.0625,0.0888888888888889,0.0625
A1-Legacy-Once,D,2,fault,active_tail,False,0.0,0.0,0.0
A1-Legacy-Once,D,2,fault,active_tail,True,-0.030303030303030276,-0.029999999999999916,0.030303030303030276
A1-Legacy-Once,D,2,fault,exact_full_prefix,False,-0.03333333333333344,-0.019841269841269882,0.03333333333333344
A1-Legacy-Once,D,2,fault,exact_full_prefix,True,0.0,0.0,0.0
A1-Legacy-Once,D,2,fault,history_length,0,0.0,0.0,0.0
A1-Legacy-Once,D,2,fault,history_length,1-2,0.0,0.0,0.0
A1-Legacy-Once,D,2,fault,history_length,11-20,-0.08333333333333326,-0.11111111111111116,0.0
A1-Legacy-Once,D,2,fault,history_length,21+,0.0,0.0,0.09090909090909083
A1-Legacy-Once,D,2,fault,history_length,3-5,0.0,0.0,0.0
A1-Legacy-Once,D,2,fault,history_length,6-10,0.0,0.0,0.0
A1-Legacy-Once,D,2,fault,local_prefix_3,insufficient,0.0,0.0,0.0
A1-Legacy-Once,D,2,fault,local_prefix_3,seen,-0.022727272727272707,0.009056956115779613,0.022727272727272707
A1-Legacy-Once,D,2,fault,local_prefix_3,unseen,0.0,0.0,0.0
A1-Legacy-Once,D,2,fault,local_suffix_1,insufficient,0.0,0.0,0.0
A1-Legacy-Once,D,2,fault,local_suffix_1,seen,-0.01724137931034475,0.004380952380952263,0.01724137931034475
A1-Legacy-Once,D,2,fault,local_suffix_2,insufficient,0.0,0.0,0.0
A1-Legacy-Once,D,2,fault,local_suffix_2,seen,-0.019230769230769273,0.00497835497835486,0.019230769230769273
A1-Legacy-Once,D,2,fault,local_suffix_2,unseen,0.0,0.0,0.0
A1-Legacy-Once,D,2,fault,stage,1,0.0,0.0,0.0
A1-Legacy-Once,D,2,fault,stage,2,-0.021739130434782705,0.010952380952380936,0.021739130434782705
A1-Legacy-Once,D,2,fault,stage,3,0.0,0.0,0.0
A1-Legacy-Once,D,2,fault,tail_reason,active_incomplete_atomic_prefix,-0.030303030303030276,-0.029999999999999916,0.030303030303030276
A1-Legacy-Once,D,2,fault,tail_reason,atomic_sequence_complete,0.0,0.0,0.0
A1-Legacy-Once,D,2,fault,tail_reason,empty_history,0.0,0.0,0.0
A1-Legacy-Once,D,2,fault,tail_reason,latest_node_not_atomic,0.0,0.0,0.0
A1-Legacy-Once,D,2,fault,tail_reason,observed_atomic_nodes_not_prefix,0.0,0.0,0.0
A1-Legacy-Once,D,2,fault,tail_reason,repeated_node_fallback,0.0,0.0,0.0
A1-Legacy-Once,D,2,normal,active_tail,False,0.0,0.04388888888888909,0.0
A1-Legacy-Once,D,2,normal,active_tail,True,-0.02405498281786933,-0.017879862826536197,-0.020618556701030855
A1-Legacy-Once,D,2,normal,exact_full_prefix,False,-0.03947368421052633,-0.029964479964479707,-0.03289473684210531
A1-Legacy-Once,D,2,normal,exact_full_prefix,True,-0.0040322580645161255,-0.02133461273477988,-0.0040322580645161255
A1-Legacy-Once,D,2,normal,history_length,0,0.0,0.0,0.0
A1-Legacy-Once,D,2,normal,history_length,1-2,0.0,0.0,0.0
A1-Legacy-Once,D,2,normal,history_length,11-20,-0.08270676691729317,-0.054993831320619635,-0.07518796992481203
A1-Legacy-Once,D,2,normal,history_length,21+,0.0,0.10253968253968249,0.0
A1-Legacy-Once,D,2,normal,history_length,3-5,0.015873015873015817,0.006230449657869008,0.015873015873015817
A1-Legacy-Once,D,2,normal,history_length,6-10,0.02857142857142858,0.001953374007793496,0.02857142857142858
A1-Legacy-Once,D,2,normal,local_prefix_3,insufficient,0.0,0.0,0.0
A1-Legacy-Once,D,2,normal,local_prefix_3,seen,-0.016891891891891886,0.012841981702450433,-0.013513513513513487
A1-Legacy-Once,D,2,normal,local_prefix_3,unseen,-0.04878048780487798,-0.056944444444444464,-0.04878048780487798
A1-Legacy-Once,D,2,normal,local_suffix_1,insufficient,0.0,0.0,0.0
A1-Legacy-Once,D,2,normal,local_suffix_1,seen,-0.01846965699208436,-0.015557781174368235,-0.0158311345646438
A1-Legacy-Once,D,2,normal,local_suffix_2,insufficient,0.0,0.0,0.0
A1-Legacy-Once,D,2,normal,local_suffix_2,seen,-0.020710059171597628,-0.015671824836799186,-0.017751479289940808
A1-Legacy-Once,D,2,normal,local_suffix_2,unseen,0.0,0.0,0.0
A1-Legacy-Once,D,2,normal,stage,1,0.0,0.0,0.0
A1-Legacy-Once,D,2,normal,stage,2,-0.027210884353741527,-0.03972262813404792,-0.023809523809523836
A1-Legacy-Once,D,2,normal,stage,3,0.019607843137254832,0.031868686868686824,0.019607843137254832
A1-Legacy-Once,D,2,normal,tail_reason,active_incomplete_atomic_prefix,-0.02405498281786933,-0.017879862826536197,-0.020618556701030855
A1-Legacy-Once,D,2,normal,tail_reason,atomic_sequence_complete,-0.04761904761904756,-0.09999999999999998,-0.04761904761904756
A1-Legacy-Once,D,2,normal,tail_reason,empty_history,0.0,0.0,0.0
A1-Legacy-Once,D,2,normal,tail_reason,latest_node_not_atomic,0.0,0.0,0.0
A1-Legacy-Once,D,2,normal,tail_reason,repeated_node_fallback,0.1428571428571429,0.19047619047619058,0.1428571428571429
A1-Legacy-Once,D,42,all,active_tail,False,-0.04347826086956519,-0.07122441051012485,-0.050724637681159424
A1-Legacy-Once,D,42,all,active_tail,True,0.06172839506172845,0.04235661361821352,0.0771604938271605
A1-Legacy-Once,D,42,all,exact_full_prefix,False,0.01098901098901095,-0.009307036496603915,0.010989010989011061
A1-Legacy-Once,D,42,all,exact_full_prefix,True,0.04285714285714293,-0.022593670149395395,0.05714285714285716
A1-Legacy-Once,D,42,all,history_length,0,-0.040000000000000036,-0.006386554621848783,-0.040000000000000036
A1-Legacy-Once,D,42,all,history_length,1-2,0.019999999999999907,0.004308390022675801,0.019999999999999907
A1-Legacy-Once,D,42,all,history_length,11-20,0.006896551724137945,-0.011883609854198007,0.006896551724137945
A1-Legacy-Once,D,42,all,history_length,21+,-0.04255319148936165,0.016177869749298468,-0.04255319148936165
A1-Legacy-Once,D,42,all,history_length,3-5,0.05333333333333323,-0.05667516574875475,0.05333333333333323
A1-Legacy-Once,D,42,all,history_length,6-10,0.09166666666666667,-0.056072635606949306,0.125
A1-Legacy-Once,D,42,all,local_prefix_3,insufficient,0.0,-0.00017740429505130884,0.0
A1-Legacy-Once,D,42,all,local_prefix_3,seen,0.044117647058823484,-0.013388088950669785,0.05588235294117638
A1-Legacy-Once,D,42,all,local_prefix_3,unseen,-0.02127659574468077,0.016388888888888786,-0.02127659574468077
A1-Legacy-Once,D,42,all,local_suffix_1,insufficient,-0.040000000000000036,-0.006386554621848783,-0.040000000000000036
A1-Legacy-Once,D,42,all,local_suffix_1,seen,0.034324942791762014,-0.012303122368377162,0.04347826086956519
A1-Legacy-Once,D,42,all,local_suffix_2,insufficient,-0.020000000000000018,-0.003991596638655448,-0.020000000000000018
A1-Legacy-Once,D,42,all,local_suffix_2,seen,0.043589743589743546,-0.004672412365750556,0.053846153846153766
A1-Legacy-Once,D,42,all,local_suffix_2,unseen,-0.09090909090909094,-0.048717948717948656,-0.09090909090909094
A1-Legacy-Once,D,42,all,stage,1,-0.030303030303030387,-0.02203856749311295,-0.030303030303030387
A1-Legacy-Once,D,42,all,stage,2,0.055882352941176494,0.050597272245545555,0.0676470588235294
A1-Legacy-Once,D,42,all,stage,3,-0.05357142857142849,-0.04456709956709981,-0.05357142857142849
A1-Legacy-Once,D,42,all,tail_reason,active_incomplete_atomic_prefix,0.06172839506172845,0.04235661361821352,0.0771604938271605
A1-Legacy-Once,D,42,all,tail_reason,atomic_sequence_complete,-0.04166666666666663,-0.045454545454545414,-0.04166666666666663
A1-Legacy-Once,D,42,all,tail_reason,empty_history,-0.040000000000000036,-0.006386554621848783,-0.040000000000000036
A1-Legacy-Once,D,42,all,tail_reason,latest_node_not_atomic,-0.04347826086956519,-0.09506172839506188,-0.04347826086956519
A1-Legacy-Once,D,42,all,tail_reason,observed_atomic_nodes_not_prefix,0.0,0.0,0.0
A1-Legacy-Once,D,42,all,tail_reason,repeated_node_fallback,-0.0625,-0.057777777777777706,-0.125
A1-Legacy-Once,D,42,fault,active_tail,False,-0.06896551724137923,-0.06969696969696959,-0.10344827586206895
A1-Legacy-Once,D,42,fault,active_tail,True,0.030303030303030276,0.022222222222222365,0.030303030303030276
A1-Legacy-Once,D,42,fault,exact_full_prefix,False,0.0,-0.011111111111111183,-0.03333333333333344
A1-Legacy-Once,D,42,fault,exact_full_prefix,True,-0.03125,-0.05882352941176472,-0.03125
A1-Legacy-Once,D,42,fault,history_length,0,0.0,0.0,0.0
A1-Legacy-Once,D,42,fault,history_length,1-2,0.0,0.0,0.0
A1-Legacy-Once,D,42,fault,history_length,11-20,0.08333333333333337,0.051851851851851816,0.08333333333333337
A1-Legacy-Once,D,42,fault,history_length,21+,0.0,0.10000000000000009,-0.09090909090909083
A1-Legacy-Once,D,42,fault,history_length,3-5,-0.08333333333333337,-0.125,-0.08333333333333337
A1-Legacy-Once,D,42,fault,history_length,6-10,-0.06666666666666665,-0.06666666666666665,-0.06666666666666665
A1-Legacy-Once,D,42,fault,local_prefix_3,insufficient,0.0,0.0,0.0
A1-Legacy-Once,D,42,fault,local_prefix_3,seen,-0.022727272727272707,-0.07471352177234536,-0.045454545454545414
A1-Legacy-Once,D,42,fault,local_prefix_3,unseen,0.0,0.0,0.0
A1-Legacy-Once,D,42,fault,local_suffix_1,insufficient,0.0,0.0,0.0
A1-Legacy-Once,D,42,fault,local_suffix_1,seen,-0.01724137931034475,-0.06413852813852794,-0.03448275862068961
A1-Legacy-Once,D,42,fault,local_suffix_2,insufficient,0.0,0.0,0.0
A1-Legacy-Once,D,42,fault,local_suffix_2,seen,-0.019230769230769273,-0.07288469106650941,-0.03846153846153855
A1-Legacy-Once,D,42,fault,local_suffix_2,unseen,0.0,0.0,0.0
A1-Legacy-Once,D,42,fault,stage,1,-0.09090909090909094,-0.09090909090909094,-0.09090909090909094
A1-Legacy-Once,D,42,fault,stage,2,0.021739130434782594,0.03965367965367972,0.0
A1-Legacy-Once,D,42,fault,stage,3,-0.19999999999999996,-0.2666666666666667,-0.19999999999999996
A1-Legacy-Once,D,42,fault,tail_reason,active_incomplete_atomic_prefix,0.030303030303030276,0.022222222222222365,0.030303030303030276
A1-Legacy-Once,D,42,fault,tail_reason,atomic_sequence_complete,-0.3333333333333333,-0.22222222222222215,-0.3333333333333333
A1-Legacy-Once,D,42,fault,tail_reason,empty_history,0.0,0.0,0.0
A1-Legacy-Once,D,42,fault,tail_reason,latest_node_not_atomic,-0.11111111111111116,-0.11111111111111116,-0.11111111111111116
A1-Legacy-Once,D,42,fault,tail_reason,observed_atomic_nodes_not_prefix,0.0,0.0,0.0
A1-Legacy-Once,D,42,fault,tail_reason,repeated_node_fallback,0.0,0.01666666666666672,-0.11111111111111105
A1-Legacy-Once,D,42,normal,active_tail,False,-0.03669724770642202,-0.05864728364728378,-0.03669724770642202
A1-Legacy-Once,D,42,normal,active_tail,True,0.06529209621993126,0.04475572447891196,0.08247422680412364
A1-Legacy-Once,D,42,normal,exact_full_prefix,False,0.013157894736842146,-0.0029676416773189995,0.019736842105263164
A1-Legacy-Once,D,42,normal,exact_full_prefix,True,0.05241935483870974,0.024936723973559283,0.06854838709677424
A1-Legacy-Once,D,42,normal,history_length,0,-0.04761904761904756,-0.007881773399014858,-0.04761904761904756
A1-Legacy-Once,D,42,normal,history_length,1-2,0.023809523809523836,0.005254515599343201,0.023809523809523836
A1-Legacy-Once,D,42,normal,history_length,11-20,0.0,-0.013606393645076986,0.0
A1-Legacy-Once,D,42,normal,history_length,21+,-0.05555555555555547,-0.0337301587301585,-0.02777777777777768
A1-Legacy-Once,D,42,normal,history_length,3-5,0.07936507936507942,0.02851702508960563,0.07936507936507942
A1-Legacy-Once,D,42,normal,history_length,6-10,0.11428571428571421,0.026088614904619667,0.1523809523809524
A1-Legacy-Once,D,42,normal,local_prefix_3,insufficient,0.0,-0.00026272577996722113,0.0
A1-Legacy-Once,D,42,normal,local_prefix_3,seen,0.05405405405405406,0.017922044360825118,0.07094594594594594
A1-Legacy-Once,D,42,normal,local_prefix_3,unseen,-0.024390243902438935,0.016388888888888786,-0.024390243902438935
A1-Legacy-Once,D,42,normal,local_suffix_1,insufficient,-0.04761904761904756,-0.007881773399014858,-0.04761904761904756
A1-Legacy-Once,D,42,normal,local_suffix_1,seen,0.04221635883905006,-0.0019895537726887236,0.0554089709762533
A1-Legacy-Once,D,42,normal,local_suffix_2,insufficient,-0.023809523809523836,-0.004926108374384119,-0.023809523809523836
A1-Legacy-Once,D,42,normal,local_suffix_2,seen,0.053254437869822424,0.010540968135177353,0.06804733727810641
A1-Legacy-Once,D,42,normal,local_suffix_2,unseen,-0.09999999999999998,-0.05277777777777781,-0.09999999999999998
A1-Legacy-Once,D,42,normal,stage,1,-0.018181818181818077,-0.012626262626262652,-0.018181818181818077
A1-Legacy-Once,D,42,normal,stage,2,0.061224489795918324,0.05252956793535313,0.07823129251700678
A1-Legacy-Once,D,42,normal,stage,3,-0.039215686274509776,-0.028766233766233773,-0.039215686274509776
A1-Legacy-Once,D,42,normal,tail_reason,active_incomplete_atomic_prefix,0.06529209621993126,0.04475572447891196,0.08247422680412364
A1-Legacy-Once,D,42,normal,tail_reason,atomic_sequence_complete,0.0,0.0,0.0
A1-Legacy-Once,D,42,normal,tail_reason,empty_history,-0.04761904761904756,-0.007881773399014858,-0.04761904761904756
