condition,participant,seed,split,class_id,support,precision,recall,f1
A0,A,42,test_fault,10,2,1.0,1.0,1.0
A0,A,42,test_fault,11,9,0.5,0.8888888888888888,0.64
A0,A,42,test_fault,12,9,1.0,1.0,1.0
A0,A,42,test_fault,13,9,1.0,1.0,1.0
A0,A,42,test_fault,14,9,1.0,0.5555555555555556,0.7142857142857143
A0,A,42,test_fault,15,6,1.0,0.8333333333333334,0.9090909090909091
A0,A,42,test_fault,16,6,1.0,1.0,1.0
A0,A,42,test_fault,17,6,0.75,1.0,0.8571428571428571
A0,A,42,test_fault,18,6,0.8571428571428571,1.0,0.923076923076923
A0,A,42,test_fault,19,6,1.0,0.8333333333333334,0.9090909090909091
A0,A,42,test_fault,20,6,0.5555555555555556,0.8333333333333334,0.6666666666666667
A0,A,42,test_fault,21,6,1.0,0.8333333333333334,0.9090909090909091
A0,A,42,test_fault,22,2,1.0,1.0,1.0
A0,A,42,test_fault,23,9,0.0,0.0,0.0
A0,A,42,test_fault,24,9,0.8888888888888888,0.8888888888888888,0.8888888888888888
A0,A,42,test_fault,25,2,1.0,1.0,1.0
A0,A,42,test_fault,26,2,0.6666666666666666,1.0,0.8
A0,A,42,test_fault,27,2,1.0,0.5,0.6666666666666666
A0,A,42,test_fault,28,2,1.0,1.0,1.0
A0,A,42,test_fault,29,2,1.0,0.5,0.6666666666666666
A0,A,42,test_fault,30,2,1.0,1.0,1.0
A0,A,42,test_fault,31,2,1.0,1.0,1.0
A0,A,42,test_fault,32,1,0.0,0.0,0.0
A0,A,42,test_fault,33,1,0.5,1.0,0.6666666666666666
A0,A,42,test_fault,34,1,0.0,0.0,0.0
A0,D,1,test_all,0,6,0.625,0.8333333333333334,0.7142857142857143
A0,D,1,test_all,1,6,1.0,0.5,0.6666666666666666
A0,D,1,test_all,2,6,1.0,1.0,1.0
A0,D,1,test_all,3,6,0.8571428571428571,1.0,0.923076923076923
A0,D,1,test_all,4,6,1.0,0.8333333333333334,0.9090909090909091
A0,D,1,test_all,5,6,1.0,0.5,0.6666666666666666
A0,D,1,test_all,6,6,0.8,0.6666666666666666,0.7272727272727272
A0,D,1,test_all,7,6,1.0,0.6666666666666666,0.8
A0,D,1,test_all,8,6,1.0,0.6666666666666666,0.8
A0,D,1,test_all,9,6,1.0,1.0,1.0
A0,D,1,test_all,10,6,1.0,0.8333333333333334,0.9090909090909091
A0,D,1,test_all,11,25,0.9230769230769231,0.96,0.9411764705882353
A0,D,1,test_all,12,25,1.0,1.0,1.0
A0,D,1,test_all,13,25,1.0,0.96,0.9795918367346939
A0,D,1,test_all,14,25,0.9615384615384616,1.0,0.9803921568627451
A0,D,1,test_all,15,24,0.9583333333333334,0.9583333333333334,0.9583333333333334
A0,D,1,test_all,16,24,0.8275862068965517,1.0,0.9056603773584906
A0,D,1,test_all,17,24,1.0,0.375,0.5454545454545454
A0,D,1,test_all,18,24,1.0,0.9166666666666666,0.9565217391304348
A0,D,1,test_all,19,24,0.9583333333333334,0.9583333333333334,0.9583333333333334
A0,D,1,test_all,20,24,0.8888888888888888,1.0,0.9411764705882353
A0,D,1,test_all,21,24,0.9230769230769231,1.0,0.9600000000000001
A0,D,1,test_all,22,22,0.8461538461538461,1.0,0.9166666666666666
A0,D,1,test_all,23,25,0.8928571428571429,1.0,0.9433962264150945
A0,D,1,test_all,24,25,1.0,1.0,1.0
A0,D,1,test_all,25,6,0.8571428571428571,1.0,0.923076923076923
A0,D,1,test_all,26,6,0.75,1.0,0.8571428571428571
A0,D,1,test_all,27,6,0.75,1.0,0.8571428571428571
A0,D,1,test_all,28,6,0.7142857142857143,0.8333333333333334,0.7692307692307692
A0,D,1,test_all,29,5,0.7142857142857143,1.0,0.8333333333333333
A0,D,1,test_all,30,5,1.0,1.0,1.0
A0,D,1,test_all,31,6,0.75,1.0,0.8571428571428571
A0,D,1,test_all,32,6,1.0,1.0,1.0
A0,D,1,test_all,33,5,0.8333333333333334,1.0,0.9090909090909091
A0,D,1,test_all,34,5,1.0,0.6,0.7499999999999999
A0,D,1,test_normal,0,5,0.5714285714285714,0.8,0.6666666666666666
A0,D,1,test_normal,1,5,1.0,0.4,0.5714285714285715
A0,D,1,test_normal,2,5,1.0,1.0,1.0
A0,D,1,test_normal,3,5,0.8333333333333334,1.0,0.9090909090909091
A0,D,1,test_normal,4,5,1.0,0.8,0.888888888888889
A0,D,1,test_normal,5,5,1.0,0.6,0.7499999999999999
A0,D,1,test_normal,6,5,0.8,0.8,0.8000000000000002
A0,D,1,test_normal,7,5,1.0,0.8,0.888888888888889
A0,D,1,test_normal,8,5,1.0,0.6,0.7499999999999999
A0,D,1,test_normal,9,5,1.0,1.0,1.0
A0,D,1,test_normal,10,5,1.0,0.8,0.888888888888889
A0,D,1,test_normal,11,21,0.9090909090909091,0.9523809523809523,0.9302325581395349
A0,D,1,test_normal,12,21,1.0,1.0,1.0
A0,D,1,test_normal,13,21,1.0,0.9523809523809523,0.975609756097561
A0,D,1,test_normal,14,21,0.9545454545454546,1.0,0.9767441860465117
A0,D,1,test_normal,15,21,0.9523809523809523,0.9523809523809523,0.9523809523809523
A0,D,1,test_normal,16,21,0.8076923076923077,1.0,0.8936170212765957
A0,D,1,test_normal,17,21,1.0,0.38095238095238093,0.5517241379310345
A0,D,1,test_normal,18,21,1.0,0.9047619047619048,0.9500000000000001
A0,D,1,test_normal,19,21,0.9523809523809523,0.9523809523809523,0.9523809523809523
A0,D,1,test_normal,20,21,0.875,1.0,0.9333333333333333
A0,D,1,test_normal,21,21,0.9545454545454546,1.0,0.9767441860465117
A0,D,1,test_normal,22,21,0.9130434782608695,1.0,0.9545454545454545
A0,D,1,test_normal,23,21,0.875,1.0,0.9333333333333333
A0,D,1,test_normal,24,21,1.0,1.0,1.0
A0,D,1,test_normal,25,5,0.8333333333333334,1.0,0.9090909090909091
A0,D,1,test_normal,26,5,0.7142857142857143,1.0,0.8333333333333333
A0,D,1,test_normal,27,6,0.8571428571428571,1.0,0.923076923076923
A0,D,1,test_normal,28,5,0.8333333333333334,1.0,0.9090909090909091
A0,D,1,test_normal,29,5,0.8333333333333334,1.0,0.9090909090909091
A0,D,1,test_normal,30,5,1.0,1.0,1.0
A0,D,1,test_normal,31,5,0.7142857142857143,1.0,0.8333333333333333
A0,D,1,test_normal,32,5,1.0,1.0,1.0
A0,D,1,test_normal,33,5,0.8333333333333334,1.0,0.9090909090909091
A0,D,1,test_normal,34,5,1.0,0.6,0.7499999999999999
A0,D,1,test_fault,0,1,1.0,1.0,1.0
A0,D,1,test_fault,1,1,1.0,1.0,1.0
A0,D,1,test_fault,2,1,1.0,1.0,1.0
A0,D,1,test_fault,3,1,1.0,1.0,1.0
A0,D,1,test_fault,4,1,1.0,1.0,1.0
A0,D,1,test_fault,5,1,0.0,0.0,0.0
A0,D,1,test_fault,6,1,0.0,0.0,0.0
A0,D,1,test_fault,7,1,0.0,0.0,0.0
A0,D,1,test_fault,8,1,1.0,1.0,1.0
A0,D,1,test_fault,9,1,1.0,1.0,1.0
A0,D,1,test_fault,10,1,1.0,1.0,1.0
A0,D,1,test_fault,11,4,1.0,1.0,1.0
A0,D,1,test_fault,12,4,1.0,1.0,1.0
A0,D,1,test_fault,13,4,1.0,1.0,1.0
A0,D,1,test_fault,14,4,1.0,1.0,1.0
A0,D,1,test_fault,15,3,1.0,1.0,1.0
A0,D,1,test_fault,16,3,1.0,1.0,1.0
A0,D,1,test_fault,17,3,1.0,0.3333333333333333,0.5
A0,D,1,test_fault,18,3,1.0,1.0,1.0
A0,D,1,test_fault,19,3,1.0,1.0,1.0
A0,D,1,test_fault,20,3,1.0,1.0,1.0
A0,D,1,test_fault,21,3,0.75,1.0,0.8571428571428571
A0,D,1,test_fault,22,1,0.3333333333333333,1.0,0.5
A0,D,1,test_fault,23,4,1.0,1.0,1.0
A0,D,1,test_fault,24,4,1.0,1.0,1.0
A0,D,1,test_fault,25,1,1.0,1.0,1.0
A0,D,1,test_fault,26,1,1.0,1.0,1.0
A0,D,1,test_fault,27,0,0.0,0.0,0.0
A0,D,1,test_fault,28,1,0.0,0.0,0.0
A0,D,1,test_fault,29,0,0.0,0.0,0.0
A0,D,1,test_fault,30,0,0.0,0.0,0.0
A0,D,1,test_fault,31,1,1.0,1.0,1.0
A0,D,1,test_fault,32,1,1.0,1.0,1.0
A0,D,1,test_fault,33,0,0.0,0.0,0.0
A0,D,1,test_fault,34,0,0.0,0.0,0.0
A0,D,2,test_all,0,6,1.0,1.0,1.0
A0,D,2,test_all,1,6,0.8333333333333334,0.8333333333333334,0.8333333333333334
