condition,participant,seed,split,class_id,support,precision,recall,f1
A0,D,2,test_normal,16,21,1.0,0.7142857142857143,0.8333333333333333
A0,D,2,test_normal,17,5,0.75,0.6,0.6666666666666665
A0,D,2,test_normal,18,21,0.8695652173913043,0.9523809523809523,0.909090909090909
A0,D,2,test_normal,19,5,0.6666666666666666,0.8,0.7272727272727272
A0,D,2,test_normal,20,5,0.8333333333333334,1.0,0.9090909090909091
A0,D,2,test_normal,21,5,0.8333333333333334,1.0,0.9090909090909091
A0,D,2,test_normal,22,6,0.8571428571428571,1.0,0.923076923076923
A0,D,2,test_normal,23,5,1.0,1.0,1.0
A0,D,2,test_normal,24,5,0.8333333333333334,1.0,0.9090909090909091
A0,D,2,test_normal,25,5,1.0,0.8,0.888888888888889
A0,D,2,test_normal,26,5,1.0,1.0,1.0
A0,D,2,test_normal,27,5,1.0,0.8,0.888888888888889
A0,D,2,test_normal,28,5,1.0,1.0,1.0
A0,D,2,test_normal,29,5,1.0,0.8,0.888888888888889
A0,D,2,test_normal,30,5,1.0,1.0,1.0
A0,D,2,test_fault,0,1,1.0,1.0,1.0
A0,D,2,test_fault,1,6,1.0,0.6666666666666666,0.8
A0,D,2,test_fault,2,4,1.0,1.0,1.0
A0,D,2,test_fault,3,1,1.0,1.0,1.0
A0,D,2,test_fault,4,0,0.0,0.0,0.0
A0,D,2,test_fault,5,0,0.0,0.0,0.0
A0,D,2,test_fault,6,1,1.0,1.0,1.0
A0,D,2,test_fault,7,7,1.0,1.0,1.0
A0,D,2,test_fault,8,7,1.0,1.0,1.0
A0,D,2,test_fault,9,1,1.0,1.0,1.0
A0,D,2,test_fault,10,4,1.0,1.0,1.0
A0,D,2,test_fault,11,1,0.5,1.0,0.6666666666666666
A0,D,2,test_fault,12,1,1.0,1.0,1.0
A0,D,2,test_fault,13,6,0.8333333333333334,0.8333333333333334,0.8333333333333334
A0,D,2,test_fault,14,4,1.0,1.0,1.0
A0,D,2,test_fault,15,1,1.0,1.0,1.0
A0,D,2,test_fault,16,3,0.75,1.0,0.8571428571428571
A0,D,2,test_fault,17,0,0.0,0.0,0.0
A0,D,2,test_fault,18,4,1.0,1.0,1.0
A0,D,2,test_fault,19,1,1.0,1.0,1.0
A0,D,2,test_fault,20,0,0.0,0.0,0.0
A0,D,2,test_fault,21,1,1.0,1.0,1.0
A0,D,2,test_fault,22,0,0.0,0.0,0.0
A0,D,2,test_fault,23,1,1.0,1.0,1.0
A0,D,2,test_fault,24,1,1.0,1.0,1.0
A0,D,2,test_fault,25,1,0.0,0.0,0.0
A0,D,2,test_fault,26,1,1.0,1.0,1.0
A0,D,2,test_fault,27,1,0.0,0.0,0.0
A0,D,2,test_fault,28,1,1.0,1.0,1.0
A0,D,2,test_fault,29,1,1.0,1.0,1.0
A0,D,2,test_fault,30,1,1.0,1.0,1.0
A0,D,42,test_all,0,6,1.0,1.0,1.0
A0,D,42,test_all,1,48,0.7446808510638298,0.7291666666666666,0.7368421052631579
A0,D,42,test_all,2,25,0.9615384615384616,1.0,0.9803921568627451
A0,D,42,test_all,3,22,0.6875,1.0,0.8148148148148148
A0,D,42,test_all,4,5,0.75,0.6,0.6666666666666665
A0,D,42,test_all,5,5,1.0,1.0,1.0
A0,D,42,test_all,6,6,1.0,0.5,0.6666666666666666
A0,D,42,test_all,7,49,0.9387755102040817,0.9387755102040817,0.9387755102040817
A0,D,42,test_all,8,49,0.9782608695652174,0.9183673469387755,0.9473684210526316
A0,D,42,test_all,9,6,0.8,0.6666666666666666,0.7272727272727272
A0,D,42,test_all,10,25,1.0,1.0,1.0
A0,D,42,test_all,11,6,1.0,1.0,1.0
A0,D,42,test_all,12,6,1.0,0.8333333333333334,0.9090909090909091
A0,D,42,test_all,13,48,0.75,0.75,0.75
A0,D,42,test_all,14,25,0.9130434782608695,0.84,0.8749999999999999
A0,D,42,test_all,15,6,1.0,1.0,1.0
A0,D,42,test_all,16,24,0.75,0.375,0.5
A0,D,42,test_all,17,5,0.5,1.0,0.6666666666666666
A0,D,42,test_all,18,25,0.96,0.96,0.96
A0,D,42,test_all,19,6,0.8333333333333334,0.8333333333333334,0.8333333333333334
A0,D,42,test_all,20,5,0.7142857142857143,1.0,0.8333333333333333
A0,D,42,test_all,21,6,0.6666666666666666,1.0,0.8
A0,D,42,test_all,22,6,0.6666666666666666,1.0,0.8
A0,D,42,test_all,23,6,0.8571428571428571,1.0,0.923076923076923
A0,D,42,test_all,24,6,0.75,1.0,0.8571428571428571
A0,D,42,test_all,25,6,1.0,0.5,0.6666666666666666
A0,D,42,test_all,26,6,0.75,1.0,0.8571428571428571
A0,D,42,test_all,27,6,1.0,0.6666666666666666,0.8
A0,D,42,test_all,28,6,1.0,0.8333333333333334,0.9090909090909091
A0,D,42,test_all,29,6,0.6666666666666666,0.6666666666666666,0.6666666666666666
A0,D,42,test_all,30,6,0.5714285714285714,0.6666666666666666,0.6153846153846153
A0,D,42,test_normal,0,5,1.0,1.0,1.0
A0,D,42,test_normal,1,42,0.7142857142857143,0.7142857142857143,0.7142857142857143
A0,D,42,test_normal,2,21,0.9545454545454546,1.0,0.9767441860465117
A0,D,42,test_normal,3,21,0.7241379310344828,1.0,0.8400000000000001
A0,D,42,test_normal,4,5,0.75,0.6,0.6666666666666665
A0,D,42,test_normal,5,5,1.0,1.0,1.0
A0,D,42,test_normal,6,5,1.0,0.6,0.7499999999999999
A0,D,42,test_normal,7,42,0.9285714285714286,0.9285714285714286,0.9285714285714286
A0,D,42,test_normal,8,42,0.9743589743589743,0.9047619047619048,0.9382716049382716
A0,D,42,test_normal,9,5,0.75,0.6,0.6666666666666665
A0,D,42,test_normal,10,21,1.0,1.0,1.0
A0,D,42,test_normal,11,5,1.0,1.0,1.0
A0,D,42,test_normal,12,5,1.0,0.8,0.888888888888889
A0,D,42,test_normal,13,42,0.7317073170731707,0.7142857142857143,0.7228915662650603
A0,D,42,test_normal,14,21,0.8947368421052632,0.8095238095238095,0.8500000000000001
A0,D,42,test_normal,15,5,1.0,1.0,1.0
A0,D,42,test_normal,16,21,0.7272727272727273,0.38095238095238093,0.5
A0,D,42,test_normal,17,5,0.5,1.0,0.6666666666666666
A0,D,42,test_normal,18,21,0.9523809523809523,0.9523809523809523,0.9523809523809523
A0,D,42,test_normal,19,5,0.8,0.8,0.8000000000000002
A0,D,42,test_normal,20,5,0.8333333333333334,1.0,0.9090909090909091
A0,D,42,test_normal,21,5,0.625,1.0,0.7692307692307693
A0,D,42,test_normal,22,6,0.75,1.0,0.8571428571428571
A0,D,42,test_normal,23,5,0.8333333333333334,1.0,0.9090909090909091
A0,D,42,test_normal,24,5,0.8333333333333334,1.0,0.9090909090909091
A0,D,42,test_normal,25,5,1.0,0.6,0.7499999999999999
A0,D,42,test_normal,26,5,0.7142857142857143,1.0,0.8333333333333333
A0,D,42,test_normal,27,5,1.0,0.8,0.888888888888889
A0,D,42,test_normal,28,5,1.0,0.8,0.888888888888889
A0,D,42,test_normal,29,5,0.6666666666666666,0.8,0.7272727272727272
A0,D,42,test_normal,30,5,0.6,0.6,0.6
A0,D,42,test_fault,0,1,1.0,1.0,1.0
A0,D,42,test_fault,1,6,1.0,0.8333333333333334,0.9090909090909091
A0,D,42,test_fault,2,4,1.0,1.0,1.0
A0,D,42,test_fault,3,1,0.3333333333333333,1.0,0.5
A0,D,42,test_fault,4,0,0.0,0.0,0.0
A0,D,42,test_fault,5,0,0.0,0.0,0.0
A0,D,42,test_fault,6,1,0.0,0.0,0.0
A0,D,42,test_fault,7,7,1.0,1.0,1.0
A0,D,42,test_fault,8,7,1.0,1.0,1.0
A0,D,42,test_fault,9,1,1.0,1.0,1.0
A0,D,42,test_fault,10,4,1.0,1.0,1.0
A0,D,42,test_fault,11,1,1.0,1.0,1.0
A0,D,42,test_fault,12,1,1.0,1.0,1.0
A0,D,42,test_fault,13,6,0.8571428571428571,1.0,0.923076923076923
A0,D,42,test_fault,14,4,1.0,1.0,1.0
A0,D,42,test_fault,15,1,1.0,1.0,1.0
A0,D,42,test_fault,16,3,1.0,0.3333333333333333,0.5
A0,D,42,test_fault,17,0,0.0,0.0,0.0
A0,D,42,test_fault,18,4,1.0,1.0,1.0
A0,D,42,test_fault,19,1,1.0,1.0,1.0
A0,D,42,test_fault,20,0,0.0,0.0,0.0
A0,D,42,test_fault,21,1,1.0,1.0,1.0
A0,D,42,test_fault,22,0,0.0,0.0,0.0
A0,D,42,test_fault,23,1,1.0,1.0,1.0
A0,D,42,test_fault,24,1,0.5,1.0,0.6666666666666666
A0,D,42,test_fault,25,1,0.0,0.0,0.0
A0,D,42,test_fault,26,1,1.0,1.0,1.0
A0,D,42,test_fault,27,1,0.0,0.0,0.0
A0,D,42,test_fault,28,1,1.0,1.0,1.0
A0,D,42,test_fault,29,1,0.0,0.0,0.0
A0,D,42,test_fault,30,1,0.5,1.0,0.6666666666666666
A0,J,1,test_all,0,5,1.0,1.0,1.0
A0,J,1,test_all,1,62,1.0,0.9838709677419355,0.991869918699187
A0,J,1,test_all,2,30,1.0,1.0,1.0
A0,J,1,test_all,3,27,1.0,1.0,1.0
A0,J,1,test_all,4,8,0.7272727272727273,1.0,0.8421052631578948
A0,J,1,test_all,5,8,1.0,0.875,0.9333333333333333
A0,J,1,test_all,6,5,1.0,1.0,1.0
A0,J,1,test_all,7,61,1.0,1.0,1.0
A0,J,1,test_all,8,61,1.0,1.0,1.0
A0,J,1,test_all,9,5,0.8333333333333334,1.0,0.9090909090909091
A0,J,1,test_all,10,30,0.7692307692307693,1.0,0.8695652173913044
A0,J,1,test_all,11,6,1.0,1.0,1.0
A0,J,1,test_all,12,5,1.0,1.0,1.0
A0,J,1,test_all,13,62,0.96875,1.0,0.9841269841269841
A0,J,1,test_all,14,30,0.8888888888888888,0.8,0.8421052631578948
A0,J,1,test_all,15,5,1.0,1.0,1.0
A0,J,1,test_all,16,31,1.0,1.0,1.0
A0,J,1,test_all,17,8,0.5,0.25,0.3333333333333333
A0,J,1,test_all,18,30,1.0,0.9,0.9473684210526316
A0,J,1,test_all,19,6,1.0,1.0,1.0
A0,J,1,test_all,20,8,1.0,0.875,0.9333333333333333
A0,J,1,test_all,21,8,1.0,0.875,0.9333333333333333
A0,J,1,test_all,22,8,1.0,0.875,0.9333333333333333
A0,J,1,test_all,23,8,1.0,1.0,1.0
A0,J,1,test_all,24,8,0.8,1.0,0.888888888888889
A0,J,1,test_all,25,5,1.0,1.0,1.0
A0,J,1,test_all,26,5,1.0,0.4,0.5714285714285715
A0,J,1,test_all,27,5,1.0,1.0,1.0
A0,J,1,test_all,28,5,1.0,1.0,1.0
A0,J,1,test_all,29,5,1.0,0.8,0.888888888888889
A0,J,1,test_all,30,5,0.5714285714285714,0.8,0.6666666666666666
A0,J,1,test_normal,0,3,1.0,1.0,1.0
A0,J,1,test_normal,1,42,1.0,1.0,1.0
A0,J,1,test_normal,2,21,1.0,1.0,1.0
A0,J,1,test_normal,3,21,1.0,1.0,1.0
A0,J,1,test_normal,4,6,0.8571428571428571,1.0,0.923076923076923
A0,J,1,test_normal,5,6,1.0,1.0,1.0
A0,J,1,test_normal,6,3,1.0,1.0,1.0
A0,J,1,test_normal,7,42,1.0,1.0,1.0
A0,J,1,test_normal,8,42,1.0,1.0,1.0
A0,J,1,test_normal,9,3,0.75,1.0,0.8571428571428571
A0,J,1,test_normal,10,21,0.7777777777777778,1.0,0.8750000000000001
A0,J,1,test_normal,11,6,1.0,1.0,1.0
A0,J,1,test_normal,12,3,1.0,1.0,1.0
A0,J,1,test_normal,13,42,0.9767441860465116,1.0,0.988235294117647
A0,J,1,test_normal,14,21,0.8947368421052632,0.8095238095238095,0.8500000000000001
A0,J,1,test_normal,15,3,1.0,1.0,1.0
A0,J,1,test_normal,16,21,1.0,1.0,1.0
A0,J,1,test_normal,17,6,0.5,0.16666666666666666,0.25
A0,J,1,test_normal,18,21,1.0,0.9523809523809523,0.975609756097561
A0,J,1,test_normal,19,6,1.0,1.0,1.0
A0,J,1,test_normal,20,6,1.0,1.0,1.0
A0,J,1,test_normal,21,6,1.0,0.8333333333333334,0.9090909090909091
A0,J,1,test_normal,22,6,1.0,0.8333333333333334,0.9090909090909091
A0,J,1,test_normal,23,6,1.0,1.0,1.0
A0,J,1,test_normal,24,6,1.0,1.0,1.0
A0,J,1,test_normal,25,3,1.0,1.0,1.0
A0,J,1,test_normal,26,3,1.0,0.6666666666666666,0.8
A0,J,1,test_normal,27,3,1.0,1.0,1.0
A0,J,1,test_normal,28,3,1.0,1.0,1.0
A0,J,1,test_normal,29,3,1.0,1.0,1.0
A0,J,1,test_normal,30,3,0.75,1.0,0.8571428571428571
A0,J,1,test_fault,0,2,1.0,1.0,1.0
A0,J,1,test_fault,1,20,1.0,0.95,0.9743589743589743
A0,J,1,test_fault,2,9,1.0,1.0,1.0
A0,J,1,test_fault,3,6,1.0,1.0,1.0
A0,J,1,test_fault,4,2,0.5,1.0,0.6666666666666666
A0,J,1,test_fault,5,2,1.0,0.5,0.6666666666666666
A0,J,1,test_fault,6,2,1.0,1.0,1.0
A0,J,1,test_fault,7,19,1.0,1.0,1.0
A0,J,1,test_fault,8,19,1.0,1.0,1.0
A0,J,1,test_fault,9,2,1.0,1.0,1.0
A0,J,1,test_fault,10,9,0.75,1.0,0.8571428571428571
A0,J,1,test_fault,11,0,0.0,0.0,0.0
A0,J,1,test_fault,12,2,1.0,1.0,1.0
A0,J,1,test_fault,13,20,0.9523809523809523,1.0,0.975609756097561
A0,J,1,test_fault,14,9,0.875,0.7777777777777778,0.823529411764706
A0,J,1,test_fault,15,2,1.0,1.0,1.0
A0,J,1,test_fault,16,10,1.0,1.0,1.0
A0,J,1,test_fault,17,2,0.5,0.5,0.5
A0,J,1,test_fault,18,9,1.0,0.7777777777777778,0.8750000000000001
A0,J,1,test_fault,19,0,0.0,0.0,0.0
A0,J,1,test_fault,20,2,1.0,0.5,0.6666666666666666
A0,J,1,test_fault,21,2,1.0,1.0,1.0
A0,J,1,test_fault,22,2,1.0,1.0,1.0
A0,J,1,test_fault,23,2,1.0,1.0,1.0
A0,J,1,test_fault,24,2,0.5,1.0,0.6666666666666666
A0,J,1,test_fault,25,2,1.0,1.0,1.0
A0,J,1,test_fault,26,2,0.0,0.0,0.0
A0,J,1,test_fault,27,2,1.0,1.0,1.0
A0,J,1,test_fault,28,2,1.0,1.0,1.0
A0,J,1,test_fault,29,2,1.0,0.5,0.6666666666666666
A0,J,1,test_fault,30,2,0.3333333333333333,0.5,0.4
A0,J,2,test_all,0,5,0.8333333333333334,1.0,0.9090909090909091
A0,J,2,test_all,1,62,1.0,0.967741935483871,0.9836065573770492
A0,J,2,test_all,2,30,1.0,1.0,1.0
A0,J,2,test_all,3,27,1.0,1.0,1.0
A0,J,2,test_all,4,8,0.75,0.75,0.75
A0,J,2,test_all,5,8,1.0,0.375,0.5454545454545454
A0,J,2,test_all,6,5,0.4444444444444444,0.8,0.5714285714285714
A0,J,2,test_all,7,61,0.9838709677419355,1.0,0.991869918699187
A0,J,2,test_all,8,61,1.0,1.0,1.0
A0,J,2,test_all,9,5,1.0,1.0,1.0
A0,J,2,test_all,10,30,0.7894736842105263,1.0,0.8823529411764706
A0,J,2,test_all,11,6,1.0,1.0,1.0
A0,J,2,test_all,12,5,1.0,1.0,1.0
A0,J,2,test_all,13,62,0.96875,1.0,0.9841269841269841
A0,J,2,test_all,14,30,0.8387096774193549,0.8666666666666667,0.8524590163934426
A0,J,2,test_all,15,5,1.0,1.0,1.0
A0,J,2,test_all,16,31,1.0,1.0,1.0
A0,J,2,test_all,17,8,0.5,0.125,0.2
A0,J,2,test_all,18,30,1.0,0.9,0.9473684210526316
A0,J,2,test_all,19,6,1.0,1.0,1.0
A0,J,2,test_all,20,8,1.0,1.0,1.0
A0,J,2,test_all,21,8,0.8,1.0,0.888888888888889
A0,J,2,test_all,22,8,1.0,0.875,0.9333333333333333
A0,J,2,test_all,23,8,1.0,1.0,1.0
A0,J,2,test_all,24,8,1.0,1.0,1.0
A0,J,2,test_all,25,5,1.0,1.0,1.0
A0,J,2,test_all,26,5,0.7142857142857143,1.0,0.8333333333333333
A0,J,2,test_all,27,5,1.0,1.0,1.0
A0,J,2,test_all,28,5,1.0,1.0,1.0
A0,J,2,test_all,29,5,1.0,1.0,1.0
A0,J,2,test_all,30,5,1.0,0.2,0.33333333333333337
A0,J,2,test_normal,0,3,0.75,1.0,0.8571428571428571
A0,J,2,test_normal,1,42,1.0,1.0,1.0
A0,J,2,test_normal,2,21,1.0,1.0,1.0
A0,J,2,test_normal,3,21,1.0,1.0,1.0
A0,J,2,test_normal,4,6,0.8,0.6666666666666666,0.7272727272727272
A0,J,2,test_normal,5,6,1.0,0.5,0.6666666666666666
A0,J,2,test_normal,6,3,0.5,1.0,0.6666666666666666
A0,J,2,test_normal,7,42,1.0,1.0,1.0
A0,J,2,test_normal,8,42,1.0,1.0,1.0
A0,J,2,test_normal,9,3,1.0,1.0,1.0
A0,J,2,test_normal,10,21,0.84,1.0,0.9130434782608696
A0,J,2,test_normal,11,6,1.0,1.0,1.0
A0,J,2,test_normal,12,3,1.0,1.0,1.0
A0,J,2,test_normal,13,42,1.0,1.0,1.0
A0,J,2,test_normal,14,21,0.8695652173913043,0.9523809523809523,0.909090909090909
A0,J,2,test_normal,15,3,1.0,1.0,1.0
A0,J,2,test_normal,16,21,1.0,1.0,1.0
A0,J,2,test_normal,17,6,0.5,0.16666666666666666,0.25
A0,J,2,test_normal,18,21,1.0,0.9047619047619048,0.9500000000000001
A0,J,2,test_normal,19,6,1.0,1.0,1.0
A0,J,2,test_normal,20,6,1.0,1.0,1.0
A0,J,2,test_normal,21,6,0.8571428571428571,1.0,0.923076923076923
A0,J,2,test_normal,22,6,1.0,0.8333333333333334,0.9090909090909091
A0,J,2,test_normal,23,6,1.0,1.0,1.0
A0,J,2,test_normal,24,6,1.0,1.0,1.0
A0,J,2,test_normal,25,3,1.0,1.0,1.0
A0,J,2,test_normal,26,3,0.6,1.0,0.7499999999999999
A0,J,2,test_normal,27,3,1.0,1.0,1.0
A0,J,2,test_normal,28,3,1.0,1.0,1.0
A0,J,2,test_normal,29,3,1.0,1.0,1.0
A0,J,2,test_normal,30,3,1.0,0.3333333333333333,0.5
A0,J,2,test_fault,0,2,1.0,1.0,1.0
A0,J,2,test_fault,1,20,1.0,0.9,0.9473684210526316
A0,J,2,test_fault,2,9,1.0,1.0,1.0
A0,J,2,test_fault,3,6,1.0,1.0,1.0
A0,J,2,test_fault,4,2,0.6666666666666666,1.0,0.8
A0,J,2,test_fault,5,2,0.0,0.0,0.0
A0,J,2,test_fault,6,2,0.3333333333333333,0.5,0.4
A0,J,2,test_fault,7,19,0.95,1.0,0.9743589743589743
A0,J,2,test_fault,8,19,1.0,1.0,1.0
A0,J,2,test_fault,9,2,1.0,1.0,1.0
A0,J,2,test_fault,10,9,0.6923076923076923,1.0,0.8181818181818181
A0,J,2,test_fault,11,0,0.0,0.0,0.0
A0,J,2,test_fault,12,2,1.0,1.0,1.0
A0,J,2,test_fault,13,20,0.9090909090909091,1.0,0.9523809523809523
A0,J,2,test_fault,14,9,0.75,0.6666666666666666,0.7058823529411765
A0,J,2,test_fault,15,2,1.0,1.0,1.0
A0,J,2,test_fault,16,10,1.0,1.0,1.0
A0,J,2,test_fault,17,2,0.0,0.0,0.0
A0,J,2,test_fault,18,9,1.0,0.8888888888888888,0.9411764705882353
A0,J,2,test_fault,19,0,0.0,0.0,0.0
A0,J,2,test_fault,20,2,1.0,1.0,1.0
A0,J,2,test_fault,21,2,0.6666666666666666,1.0,0.8
A0,J,2,test_fault,22,2,1.0,1.0,1.0
A0,J,2,test_fault,23,2,1.0,1.0,1.0
A0,J,2,test_fault,24,2,1.0,1.0,1.0
A0,J,2,test_fault,25,2,1.0,1.0,1.0
A0,J,2,test_fault,26,2,1.0,1.0,1.0
A0,J,2,test_fault,27,2,1.0,1.0,1.0
A0,J,2,test_fault,28,2,1.0,1.0,1.0
A0,J,2,test_fault,29,2,1.0,1.0,1.0
A0,J,2,test_fault,30,2,0.0,0.0,0.0
A0,J,42,test_all,0,5,1.0,1.0,1.0
A0,J,42,test_all,1,62,1.0,0.7258064516129032,0.8411214953271028
A0,J,42,test_all,2,30,0.9375,1.0,0.967741935483871
A0,J,42,test_all,3,27,1.0,1.0,1.0
A0,J,42,test_all,4,8,0.7,0.875,0.7777777777777777
A0,J,42,test_all,5,8,1.0,0.875,0.9333333333333333
A0,J,42,test_all,6,5,1.0,0.6,0.7499999999999999
A0,J,42,test_all,7,61,0.9384615384615385,1.0,0.9682539682539683
A0,J,42,test_all,8,61,1.0,1.0,1.0
A0,J,42,test_all,9,5,1.0,1.0,1.0
A0,J,42,test_all,10,30,0.9090909090909091,1.0,0.9523809523809523
A0,J,42,test_all,11,6,1.0,1.0,1.0
A0,J,42,test_all,12,5,1.0,1.0,1.0
A0,J,42,test_all,13,62,0.775,1.0,0.8732394366197184
A0,J,42,test_all,14,30,0.8235294117647058,0.9333333333333333,0.8749999999999999
A0,J,42,test_all,15,5,1.0,1.0,1.0
A0,J,42,test_all,16,31,1.0,1.0,1.0
A0,J,42,test_all,17,8,1.0,0.125,0.2222222222222222
A0,J,42,test_all,18,30,1.0,0.9333333333333333,0.9655172413793104
A0,J,42,test_all,19,6,1.0,1.0,1.0
A0,J,42,test_all,20,8,1.0,0.875,0.9333333333333333
A0,J,42,test_all,21,8,1.0,0.875,0.9333333333333333
A0,J,42,test_all,22,8,1.0,0.875,0.9333333333333333
A0,J,42,test_all,23,8,1.0,1.0,1.0
A0,J,42,test_all,24,8,1.0,1.0,1.0
A0,J,42,test_all,25,5,1.0,1.0,1.0
A0,J,42,test_all,26,5,1.0,0.8,0.888888888888889
A0,J,42,test_all,27,5,1.0,1.0,1.0
A0,J,42,test_all,28,5,1.0,1.0,1.0
A0,J,42,test_all,29,5,1.0,1.0,1.0
A0,J,42,test_all,30,5,0.8,0.8,0.8000000000000002
A0,J,42,test_normal,0,3,1.0,1.0,1.0
A0,J,42,test_normal,1,42,1.0,0.6904761904761905,0.8169014084507042
A0,J,42,test_normal,2,21,0.9545454545454546,1.0,0.9767441860465117
A0,J,42,test_normal,3,21,1.0,1.0,1.0
A0,J,42,test_normal,4,6,0.7142857142857143,0.8333333333333334,0.7692307692307692
A0,J,42,test_normal,5,6,1.0,1.0,1.0
A0,J,42,test_normal,6,3,1.0,1.0,1.0
A0,J,42,test_normal,7,42,0.9767441860465116,1.0,0.988235294117647
A0,J,42,test_normal,8,42,1.0,1.0,1.0
A0,J,42,test_normal,9,3,1.0,1.0,1.0
A0,J,42,test_normal,10,21,0.9545454545454546,1.0,0.9767441860465117
A0,J,42,test_normal,11,6,1.0,1.0,1.0
A0,J,42,test_normal,12,3,1.0,1.0,1.0
A0,J,42,test_normal,13,42,0.7636363636363637,1.0,0.865979381443299
A0,J,42,test_normal,14,21,0.84,1.0,0.9130434782608696
A0,J,42,test_normal,15,3,1.0,1.0,1.0
A0,J,42,test_normal,16,21,1.0,1.0,1.0
A0,J,42,test_normal,17,6,1.0,0.16666666666666666,0.2857142857142857
A0,J,42,test_normal,18,21,1.0,0.9523809523809523,0.975609756097561
A0,J,42,test_normal,19,6,1.0,1.0,1.0
A0,J,42,test_normal,20,6,1.0,1.0,1.0
A0,J,42,test_normal,21,6,1.0,0.8333333333333334,0.9090909090909091
A0,J,42,test_normal,22,6,1.0,0.8333333333333334,0.9090909090909091
A0,J,42,test_normal,23,6,1.0,1.0,1.0
A0,J,42,test_normal,24,6,1.0,1.0,1.0
A0,J,42,test_normal,25,3,1.0,1.0,1.0
A0,J,42,test_normal,26,3,1.0,1.0,1.0
A0,J,42,test_normal,27,3,1.0,1.0,1.0
A0,J,42,test_normal,28,3,1.0,1.0,1.0
A0,J,42,test_normal,29,3,1.0,1.0,1.0
A0,J,42,test_normal,30,3,1.0,1.0,1.0
A0,J,42,test_fault,0,2,1.0,1.0,1.0
A0,J,42,test_fault,1,20,1.0,0.8,0.888888888888889
A0,J,42,test_fault,2,9,0.9,1.0,0.9473684210526316
A0,J,42,test_fault,3,6,1.0,1.0,1.0
A0,J,42,test_fault,4,2,0.6666666666666666,1.0,0.8
A0,J,42,test_fault,5,2,1.0,0.5,0.6666666666666666
A0,J,42,test_fault,6,2,0.0,0.0,0.0
A0,J,42,test_fault,7,19,0.8636363636363636,1.0,0.9268292682926829
A0,J,42,test_fault,8,19,1.0,1.0,1.0
A0,J,42,test_fault,9,2,1.0,1.0,1.0
A0,J,42,test_fault,10,9,0.8181818181818182,1.0,0.9
A0,J,42,test_fault,11,0,0.0,0.0,0.0
A0,J,42,test_fault,12,2,1.0,1.0,1.0
A0,J,42,test_fault,13,20,0.8,1.0,0.888888888888889
A0,J,42,test_fault,14,9,0.7777777777777778,0.7777777777777778,0.7777777777777778
A0,J,42,test_fault,15,2,1.0,1.0,1.0
A0,J,42,test_fault,16,10,1.0,1.0,1.0
A0,J,42,test_fault,17,2,0.0,0.0,0.0
A0,J,42,test_fault,18,9,1.0,0.8888888888888888,0.9411764705882353
A0,J,42,test_fault,19,0,0.0,0.0,0.0
A0,J,42,test_fault,20,2,1.0,0.5,0.6666666666666666
A0,J,42,test_fault,21,2,1.0,1.0,1.0
A0,J,42,test_fault,22,2,1.0,1.0,1.0
A0,J,42,test_fault,23,2,1.0,1.0,1.0
A0,J,42,test_fault,24,2,1.0,1.0,1.0
A0,J,42,test_fault,25,2,1.0,1.0,1.0
A0,J,42,test_fault,26,2,1.0,0.5,0.6666666666666666
A0,J,42,test_fault,27,2,1.0,1.0,1.0
A0,J,42,test_fault,28,2,1.0,1.0,1.0
A0,J,42,test_fault,29,2,1.0,1.0,1.0
A0,J,42,test_fault,30,2,0.5,0.5,0.5
A0,M,1,test_all,0,5,1.0,1.0,1.0
A0,M,1,test_all,1,46,0.9787234042553191,1.0,0.989247311827957
A0,M,1,test_all,2,24,0.96,1.0,0.9795918367346939
A0,M,1,test_all,3,20,1.0,1.0,1.0
A0,M,1,test_all,4,7,0.5714285714285714,0.5714285714285714,0.5714285714285714
A0,M,1,test_all,5,5,1.0,1.0,1.0
A0,M,1,test_all,6,5,1.0,1.0,1.0
A0,M,1,test_all,7,47,1.0,1.0,1.0
A0,M,1,test_all,8,47,1.0,1.0,1.0
A0,M,1,test_all,9,5,0.8,0.8,0.8000000000000002
A0,M,1,test_all,10,24,0.7241379310344828,0.875,0.7924528301886793
A0,M,1,test_all,11,7,1.0,0.5714285714285714,0.7272727272727273
A0,M,1,test_all,12,5,1.0,1.0,1.0
A0,M,1,test_all,13,46,1.0,1.0,1.0
A0,M,1,test_all,14,24,0.84,0.875,0.8571428571428572
A0,M,1,test_all,15,5,0.625,1.0,0.7692307692307693
A0,M,1,test_all,16,23,1.0,0.9565217391304348,0.9777777777777777
A0,M,1,test_all,17,7,0.4444444444444444,0.5714285714285714,0.5
A0,M,1,test_all,18,24,1.0,0.625,0.7692307692307693
A0,M,1,test_all,19,7,1.0,1.0,1.0
A0,M,1,test_all,20,7,0.875,1.0,0.9333333333333333
A0,M,1,test_all,21,7,0.7142857142857143,0.7142857142857143,0.7142857142857143
A0,M,1,test_all,22,7,0.5833333333333334,1.0,0.7368421052631579
A0,M,1,test_all,23,7,0.8571428571428571,0.8571428571428571,0.8571428571428571
A0,M,1,test_all,24,6,0.75,1.0,0.8571428571428571
A0,M,1,test_all,25,5,1.0,0.6,0.7499999999999999
A0,M,1,test_all,26,5,0.5,0.4,0.4444444444444445
A0,M,1,test_all,27,5,1.0,0.6,0.7499999999999999
A0,M,1,test_all,28,5,0.6666666666666666,0.8,0.7272727272727272
A0,M,1,test_all,29,5,1.0,0.6,0.7499999999999999
